project,article,granularity,timestamp,access,agent,views
de.wikipedia,Dommelspecht,daily,2015121600,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2015121900,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2015122100,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2015122200,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2015122500,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2015122600,all-access,all-agents,4
de.wikipedia,Dommelspecht,daily,2015122700,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2015122800,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016010100,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016010200,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016010300,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016010400,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016010500,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016010700,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016010900,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016011000,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016011200,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016011400,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016011500,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016011600,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016011900,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016012000,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016012300,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016012500,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016012700,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016012800,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016013000,all-access,all-agents,4
de.wikipedia,Dommelspecht,daily,2016013100,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016020100,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016020200,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016020300,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016020400,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016020500,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016020600,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016020800,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016020900,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016021100,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016021200,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016021300,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016021400,all-access,all-agents,6
de.wikipedia,Dommelspecht,daily,2016021600,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016021800,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016022000,all-access,all-agents,4
de.wikipedia,Dommelspecht,daily,2016022200,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016022300,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016022500,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016022600,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016022700,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016022800,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016022900,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016030200,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016030300,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016030400,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016030500,all-access,all-agents,4
de.wikipedia,Dommelspecht,daily,2016030700,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016030800,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016031000,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016031200,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016031300,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016031500,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016031900,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016032000,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016032100,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016032300,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016032600,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016032700,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016032800,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016033100,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016040100,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016040200,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016040400,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016040600,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016040700,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016040800,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016040900,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016041000,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016041100,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016041400,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016041700,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016041800,all-access,all-agents,6
de.wikipedia,Dommelspecht,daily,2016041900,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016042000,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016042100,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016042200,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016042300,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016042500,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016042600,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016042700,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016042900,all-access,all-agents,5
de.wikipedia,Dommelspecht,daily,2016043000,all-access,all-agents,5
de.wikipedia,Dommelspecht,daily,2016050100,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016050400,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016050500,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016050600,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016050700,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016050800,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016051100,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016051200,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016051400,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016051500,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016051600,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016051800,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016052000,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016052100,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016052200,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016052300,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016052400,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016052700,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016052800,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016053000,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016053100,all-access,all-agents,5
de.wikipedia,Dommelspecht,daily,2016060100,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016060200,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016060300,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016060400,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016060600,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016060700,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016060800,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016060900,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016061000,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016061100,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016061300,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016061400,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016061500,all-access,all-agents,4
de.wikipedia,Dommelspecht,daily,2016061600,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016061700,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016061800,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016061900,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016062000,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016062100,all-access,all-agents,9
de.wikipedia,Dommelspecht,daily,2016062200,all-access,all-agents,4
de.wikipedia,Dommelspecht,daily,2016062300,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016062400,all-access,all-agents,5
de.wikipedia,Dommelspecht,daily,2016062500,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016062600,all-access,all-agents,4
de.wikipedia,Dommelspecht,daily,2016062700,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016062900,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016070100,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016070200,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016070300,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016070500,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016070600,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016070700,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016070800,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016070900,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016071000,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016071100,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016071200,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016071300,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016071400,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016071500,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016071700,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016071900,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016072200,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016072300,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016072400,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016072600,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016072700,all-access,all-agents,4
de.wikipedia,Dommelspecht,daily,2016072800,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016072900,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016073000,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016080100,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016080200,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016080300,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016080400,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016080500,all-access,all-agents,4
de.wikipedia,Dommelspecht,daily,2016080700,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016081000,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016081200,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016081300,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016081400,all-access,all-agents,5
de.wikipedia,Dommelspecht,daily,2016081500,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016081700,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016081900,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016082000,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016082100,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016082200,all-access,all-agents,4
de.wikipedia,Dommelspecht,daily,2016082400,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016082600,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016082700,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016082800,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016090100,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016090200,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016090300,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016090400,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016090500,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016090600,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016090700,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016090900,all-access,all-agents,4
de.wikipedia,Dommelspecht,daily,2016091000,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016091100,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016091200,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016091300,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016091500,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016091600,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016091800,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016091900,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016092000,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016092100,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016092300,all-access,all-agents,7
de.wikipedia,Dommelspecht,daily,2016092400,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016092500,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016092600,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016092700,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016093000,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016100100,all-access,all-agents,5
de.wikipedia,Dommelspecht,daily,2016100200,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016100400,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016100600,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016100700,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016100900,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016101000,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016101100,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016101300,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016101400,all-access,all-agents,8
de.wikipedia,Dommelspecht,daily,2016101500,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016101700,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016102000,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016102100,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016102300,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016102500,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016102600,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016102800,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016103100,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016110100,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016110300,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016110400,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016110500,all-access,all-agents,4
de.wikipedia,Dommelspecht,daily,2016110600,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016110700,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016110900,all-access,all-agents,12
de.wikipedia,Dommelspecht,daily,2016111000,all-access,all-agents,4
de.wikipedia,Dommelspecht,daily,2016111100,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016111200,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016111300,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016111400,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016111500,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016111700,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016111900,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016112200,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016112300,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016112400,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016112600,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016112700,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016112800,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016113000,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016120300,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016120500,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016120700,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016120800,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016120900,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016121000,all-access,all-agents,4
de.wikipedia,Dommelspecht,daily,2016121300,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016121500,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016121600,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016121700,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016121800,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016121900,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016122000,all-access,all-agents,5
de.wikipedia,Dommelspecht,daily,2016122100,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2016122200,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016122300,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2016122400,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2016122500,all-access,all-agents,2
