project,article,granularity,timestamp,access,agent,views
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015091900,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015092000,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015092200,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015092300,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015092500,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015092600,all-access,all-agents,5
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015092700,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015092800,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015092900,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015093000,all-access,all-agents,9
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015100100,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015100200,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015100300,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015100400,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015100500,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015100600,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015100800,all-access,all-agents,43
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015100900,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015101000,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015101100,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015101200,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015101300,all-access,all-agents,5
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015101400,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015101500,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015101600,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015101700,all-access,all-agents,7
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015101800,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015101900,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015102000,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015102100,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015102200,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015102300,all-access,all-agents,5
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015102400,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015102500,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015102600,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015102700,all-access,all-agents,5
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015102800,all-access,all-agents,7
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015102900,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015103000,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015103100,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015110100,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015110200,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015110300,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015110400,all-access,all-agents,25
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015110500,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015110600,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015110700,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015110800,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015110900,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015111000,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015111100,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015111200,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015111300,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015111400,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015111500,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015111600,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015111700,all-access,all-agents,18
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015111800,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015111900,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015112000,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015112100,all-access,all-agents,6
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015112200,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015112400,all-access,all-agents,27
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015112500,all-access,all-agents,15
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015112600,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015112700,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015112800,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015112900,all-access,all-agents,28
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015113000,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015120100,all-access,all-agents,5
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015120200,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015120300,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015120400,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015120500,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015120600,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015120700,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015120800,all-access,all-agents,5
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015120900,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015121000,all-access,all-agents,7
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015121100,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015121200,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015121300,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015121400,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015121500,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015121600,all-access,all-agents,5
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015121700,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015121800,all-access,all-agents,6
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015121900,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015122000,all-access,all-agents,5
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015122100,all-access,all-agents,5
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015122200,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015122300,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015122400,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015122500,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015122600,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015122700,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015122800,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015122900,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015123000,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015123100,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016010100,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016010200,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016010300,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016010500,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016010600,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016010700,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016010800,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016010900,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016011000,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016011100,all-access,all-agents,11
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016011200,all-access,all-agents,5
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016011300,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016011400,all-access,all-agents,8
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016011500,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016011600,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016011700,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016011800,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016011900,all-access,all-agents,5
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016012000,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016012100,all-access,all-agents,6
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016012200,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016012300,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016012400,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016012500,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016012600,all-access,all-agents,7
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016012700,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016012800,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016012900,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016013000,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016013100,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016020100,all-access,all-agents,8
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016020200,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016020300,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016020400,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016020500,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016020600,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016020700,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016020800,all-access,all-agents,7
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016020900,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016021000,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016021100,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016021200,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016021300,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016021400,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016021500,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016021600,all-access,all-agents,5
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016021700,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016021800,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016021900,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016022000,all-access,all-agents,9
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016022100,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016022200,all-access,all-agents,22
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016022300,all-access,all-agents,6
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016022400,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016022500,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016022700,all-access,all-agents,5
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016022800,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016022900,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016030100,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016030200,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016030300,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016030400,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016030500,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016030600,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016030700,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016030800,all-access,all-agents,7
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016030900,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016031000,all-access,all-agents,6
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016031100,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016031200,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016031300,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016031400,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016031500,all-access,all-agents,6
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016031600,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016031700,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016031800,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016031900,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016032000,all-access,all-agents,5
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016032100,all-access,all-agents,5
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016032200,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016032300,all-access,all-agents,6
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016032400,all-access,all-agents,5
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016032500,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016032600,all-access,all-agents,7
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016032700,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016032800,all-access,all-agents,5
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016032900,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016033000,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016033100,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016040100,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016040200,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016040400,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016040500,all-access,all-agents,5
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016040600,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016040800,all-access,all-agents,5
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016040900,all-access,all-agents,5
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016041000,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016041100,all-access,all-agents,5
